channelId,period,chats,memberChats,uniqueChatters,uniqueMembers,nonMemberPercentage
UCtHY-tP0dyykhTRMmnfPs_g,2022-06,147211,0,5404,0,100.0
UCtKH7ZHAJ7TcTjyiLJRHhvg,2022-06,12413,0,252,0,100.0
UCtM5G3bS7zM8bv6p-OwoNTw,2022-06,96236,57985,1594,553,65.30740276035132
UCtfVp4B9rBl1zF3wKI-oK_A,2022-06,20968,13297,368,79,78.53260869565217
UCth5j6WaPTf9osdNrdz92PA,2022-06,80,0,34,0,100.0
UCtj391Z3PBxq2MKq0b1-dxw,2022-06,41905,22010,761,107,85.9395532194481
UCtjQoCilYbnxUXquXcVU3uA,2022-06,631,418,48,19,60.416666666666664
UCtk3KnxYCoGiyrLVdIOgG1Q,2022-06,36560,11181,1915,201,89.50391644908616
UCtnO2N4kPTXmyvedjGWdx3Q,2022-06,22881,9916,1974,191,90.3242147922999
UCtpB6Bvhs1Um93ziEDACQ8g,2022-06,35257,19168,2027,220,89.14652195362605
UCtxY8FW7NsYLggrczfoI-1w,2022-06,1422,996,122,46,62.295081967213115
UCu-J8uIXuLZh16gG-cT1naw,2022-06,415186,106133,24246,949,96.0859523220325
UCu1INzefw3R7M9-3QEHYmMQ,2022-06,138738,120621,3256,695,78.65479115479116
UCu5nZcaVhqiskh--rhQv0rA,2022-06,114223,60139,9174,700,92.36974057117942
UCuI5XaO-6VkOEhHao6ij7JA,2022-06,20189,0,2867,0,100.0
UCuJpyIPTENcIMpdqGYCU6WA,2022-06,14799,6142,692,66,90.46242774566474
UCuORn0gpP7nIM0M-H5oN7uw,2022-06,36392,23761,851,132,84.4888366627497
UCuPrcSmgo6twlAQzwYPlSkQ,2022-06,23630,5264,984,53,94.61382113821138
UCuaDidGk4HNLOnQE9wzMMeQ,2022-06,29558,21649,777,189,75.67567567567568
UCuep1JCrMvSxOGgGhBfJuYw,2022-06,433978,237233,11331,1320,88.35054275880329
UCuk7vapXKckSw6yCGGDspDg,2022-06,113126,81912,6835,1602,76.56181419166057
UCupCAZz1l52vV8m-dvaoBVQ,2022-06,51548,0,2430,0,100.0
UCurEA8YoqFwimJcAuSHU0MQ,2022-06,122343,46873,9128,686,92.48466257668711
UCutz6S1DcEHPnEb_r9ztkzg,2022-06,56126,36012,1850,141,92.37837837837837
UCuuAb_72QzK0M1USPMEl1yw,2022-06,526190,393802,17959,3931,78.11125341054624
UCuvk5PilcvDECU7dDZhQiEw,2022-06,126767,105667,1856,486,73.8146551724138
UCuy-kZJ7HWwUU-eKv0zUZFQ,2022-06,13450,6893,628,178,71.656050955414
UCuycJ_IsA5ESbTYhe05ozqQ,2022-06,205072,182176,1915,785,59.00783289817232
UCv1fFr156jc65EMiLbaLImw,2022-06,105235,0,13627,0,100.0
UCv2byPgvl60Mh1vQBnXuksA,2022-06,5737,3626,318,79,75.15723270440252
UCv5ndlKn_HNPySHP7mL1TTA,2022-06,46234,0,1272,0,100.0
UCv6rts7X60zoL__5JPwdPGA,2022-06,5779,2419,179,26,85.47486033519553
UCvAzg8RgyA6Pzc8hzEjT-Pw,2022-06,99637,0,421,0,100.0
UCvEX2UICvFAa_T6pqizC20g,2022-06,5774,4486,172,48,72.09302325581395
UCvInZx9h3jC2JzsIzoOebWg,2022-06,625328,488927,21050,5502,73.8622327790974
UCvPPBoTOor5gm8zSlE2tg4w,2022-06,12251,7754,491,96,80.44806517311609
UCvPlw6DtODOTwt76eaJg4Dw,2022-06,9783,4439,418,54,87.08133971291866
UCvQIBipkXlXXVdGga9sn8dw,2022-06,24091,0,2045,0,100.0
UCvUc0m317LWTTPZoBQV479A,2022-06,159758,92718,9590,985,89.72888425443169
UCvaTdHTWBGv3MKj3KVqJVCw,2022-06,679744,552057,17456,4971,71.52268560953254
UCvm34tgJ0ZaKzTinWVyXpcA,2022-06,81256,0,2602,0,100.0
UCvmppcdYf4HOv-tFQhHHJMA,2022-06,19442,7484,1500,171,88.6
UCvy86WpnHG-h7-tgBVQBJYg,2022-06,4045,1727,173,31,82.08092485549133
UCvzGlP9oQwU--Y0r9id_jnA,2022-06,2038572,925454,41540,4885,88.24025036109774
UCvzVB-EYuHFXHZrObB8a_Og,2022-06,2912,919,451,40,91.13082039911308
UCw-jEa3_788VkvM2zHzrDnw,2022-06,4107,936,243,37,84.77366255144034
UCw1KNjVqfrJSfcFd6zlcSzA,2022-06,27000,21561,746,134,82.03753351206434
UCw64ItsCX0Cb4lCjb68oTpw,2022-06,15316,7500,1500,232,84.53333333333333
UCw8bMzcXgX4SAQPraOJIVgA,2022-06,39593,0,432,0,100.0
UCwL7dgTxKo8Y4RFIKWaf8gA,2022-06,49223,40586,1308,326,75.07645259938838
UCwUNuXd6rN08SQFzlIH4Ozg,2022-06,106892,74127,2590,870,66.40926640926641
UCwXOUuxUxCJ1yD0JfogUvMg,2022-06,21349,12745,519,83,84.00770712909441
UCwXfrtn26oj7JW9fwB_z1bw,2022-06,46269,17417,1910,161,91.57068062827224
UCwePpiw1ocZRSNSkpKvVISw,2022-06,87010,64004,1955,365,81.32992327365729
UCwi4P78SVunSYAGrvC9aKcw,2022-06,98951,0,11305,0,100.0
UCwokZsOK_uEre70XayaFnzA,2022-06,9764,4883,788,131,83.3756345177665
UCwrjITPwG4q71HzihV2C7Nw,2022-06,78889,48607,3033,326,89.25156610616551
UCwuS0uY-Z2Gr_5OV2oFybFA,2022-06,3363,0,403,0,100.0
UCwvycbDmTqmtVTkl9eUp0cA,2022-06,2480,0,395,0,100.0
UCwyzBrOA3sfi3RZjYj0x8gQ,2022-06,2444,0,133,0,100.0
UCx7GU8C3cr7vqp_SbS-8P-w,2022-06,14778,11448,776,337,56.572164948453604
UCx9Jdpe15OxFQrCDGriAIqA,2022-06,3,0,3,0,100.0
UCx9yRTjbPuS1ZA1Hxdsxj4A,2022-06,37582,17485,1213,238,80.37922506183017
UCxBmyZNQDFJVr9-ZE7hAYfA,2022-06,3,0,3,0,100.0
UCxEyuO_ilEJ9P5BIbhASIew,2022-06,9518,858,466,20,95.70815450643777
UCxI2sKOL2JPX0SQwwKZFafQ,2022-06,577,0,51,0,100.0
UCxJ9SJLG7dA00M7VoEe4ltw,2022-06,105286,85593,1304,273,79.06441717791411
UCxLgvntienV0kwNLxrbcmyQ,2022-06,85507,68413,984,182,81.5040650406504
UCxWAL-c1psONO_DfG-cq2iA,2022-06,163973,126950,7347,2602,64.58418402068872
UCx_A6fns9qKjybu-6k0ur1g,2022-06,38848,0,916,0,100.0
UCx_zwZuGIS4jxO07kFk8G6Q,2022-06,11951,0,546,0,100.0
UCxfyW58K88YepKgIS1BLmOg,2022-06,7655,4267,533,35,93.43339587242026
UCxm2qC7Z7cjDAd6yPyl-sKQ,2022-06,15536,11162,717,197,72.52440725244072
UCxm7yNjJsSvyvcG96-Cvmpw,2022-06,111840,0,786,0,100.0
UCxn-IeA9DCFxUthBk6rYdQQ,2022-06,4682,2920,390,89,77.17948717948718
UCxp-_zVZcJBwZzjLt-LwAaQ,2022-06,4108,2090,220,37,83.18181818181817
UCxqB40OYroYH2s1xxf_3Plw,2022-06,18180,10896,596,62,89.59731543624162
UCxrmkJf_X1Yhte_a4devFzA,2022-06,155369,145870,646,313,51.547987616099064
UCyCbd63S29BuFOkJC2-aR4g,2022-06,8513,7281,453,310,31.567328918322296
UCyIcOCH-VWaRKH9IkR8hz7Q,2022-06,4824,0,226,0,100.0
UCyKsg-57XC9pyHbP7v3kCPQ,2022-06,66010,37754,4953,628,87.32081566727236
UCyLGcqYs7RsBb3L0SJfzGYA,2022-06,99074,47623,7701,680,91.16997792494482
UCyRkQSuhJILuGOuXk10voPg,2022-06,6497,1789,599,43,92.82136894824707
UCyY6YeINiwQoA-FnmdQCkug,2022-06,56941,0,688,0,100.0
UCyZZMKRn-mUEkPzaqa9b6bg,2022-06,5142,2080,273,41,84.98168498168498
UCyapmNSsYj2KkoQEhZEhxrw,2022-06,54098,0,2983,0,100.0
UCyb-cllCkMREr9de-hoiDrg,2022-06,61810,46698,1286,655,49.06687402799378
UCycPDRVWCQakmKRKh6Z3Dqw,2022-06,18384,11543,522,105,79.88505747126436
UCykMWf8B8I7c_jA8FTy2tGw,2022-06,102888,59990,1259,246,80.46068308181096
UCykgAuIjn70_CXLNjZ8zppQ,2022-06,96257,79898,1620,502,69.01234567901234
UCyl1z3jo3XHR1riLFKG5UAg,2022-06,535436,354523,31665,4114,87.00773724932891
UCymJsbvAMc3j-bcsoxI7NZQ,2022-06,22672,0,421,0,100.0
UCyn3sHnu7Q2D4vF7jhd6fzQ,2022-06,5321,2332,155,23,85.16129032258064
UCyo31tWmZwnhmuilAtFvgCg,2022-06,7,0,7,0,100.0
UCyqzU2nq7eGNi4kN0uHx7TA,2022-06,9,0,8,0,100.0
UCz1RAeb7dVaUcd-4rEgyxPw,2022-06,15960,11023,443,79,82.16704288939052
UCz6Gi81kE6p5cdW1rT0ixqw,2022-06,55054,34979,1523,553,63.69008535784636
UCz6vnIbgiqFT9xUcD6Bp65Q,2022-06,27815,11583,3205,975,69.57878315132605
UCzHjYL0ZSVs4tP-JutQLFrA,2022-06,35191,21797,1211,282,76.71345995045417
UCzKkwB84Y0ql0EvyOWRSkEw,2022-06,7708,0,1601,0,100.0
UCzUNASdzI4PV5SlqtYwAkKQ,2022-06,260347,82974,15433,866,94.38864770297415
UCzZVy9bmPS-2nyxtDv8Wx2Q,2022-06,13883,9673,633,184,70.93206951026856
UCzkIhb88NMB68HJdZROcItA,2022-06,12631,946,717,34,95.25801952580196
UCzkwiov0OShlyRPdzwf0Xrg,2022-06,272108,46269,12790,424,96.68491008600469
UCzrw4K7D9Ti3FP8WMTVPImg,2022-06,38959,0,2164,0,100.0
UCzuEc7Nsm9GtMX4yuzjSqgA,2022-06,23360,0,1038,0,100.0
UC--A2dwZW7-M2kID0N6_lfA,2022-07,41593,22428,1096,223,79.65328467153284
UC--zuEfONeFXPvLqX0Kvbuw,2022-07,248174,0,2025,0,100.0
UC-4YRMmZR-lKIU15dFbHdbQ,2022-07,8000,0,147,0,100.0
UC-6rZgmxZSIbq786j3RD5ow,2022-07,757943,380813,33904,3029,91.0659509202454
UC-DzOMtuxruzMD0HtTGg9fQ,2022-07,25132,16260,747,89,88.08567603748327
UC-E-oMwc7SHuiK5gT_ule8Q,2022-07,8138,1179,271,19,92.98892988929889
UC-JSeFfovhNsEhftt1WHMvg,2022-07,171939,0,26643,0,100.0
UC-KMgJ1wl9DUV63HiUSGOXw,2022-07,7724,5635,558,267,52.1505376344086
UC-LsFNFBy1AwPFxbqPUQTEQ,2022-07,5046,1884,277,24,91.33574007220217
UC-SSusywniohnRHif72eYdw,2022-07,73132,44814,1061,198,81.33836003770028
UC-VCv4n4N_ogpQoc7fEoqEg,2022-07,7216,3670,280,69,75.35714285714286
UC-VWUn_oDeokHEkuTmVrLHg,2022-07,18084,9906,1025,114,88.8780487804878
UC-WHzySBtEqRNxWWYv5bSZQ,2022-07,423,261,118,53,55.08474576271186
UC-hM6YJuNYVAmUWxeIr9FeA,2022-07,2048966,1367659,57130,11374,80.0910204796079
UC-hMwvRuMsQrfgu0DPKLV2A,2022-07,62941,0,2239,0,100.0
UC-o-1qjKkMLq-ZFxXIzOUBQ,2022-07,23432,15356,1444,388,73.13019390581718
UC-o-E6I3IC2q8sAoAuM6Umg,2022-07,65700,34934,4302,458,89.3537889353789
UC-tS2U8BB8qTo2tVhoZ30Aw,2022-07,2728,945,157,34,78.343949044586
UC01gb86Qdlkh23Nqk3A1OLQ,2022-07,24600,17571,515,115,77.66990291262135
UC04QM30wwa0qMs101Mwz29w,2022-07,9903,5895,760,57,92.5
UC0Owc36U9lOyi9Gx9Ic-4qg,2022-07,221769,163960,4695,855,81.78913738019169
UC0QzO6nK1cEDZvJSt2769Zw,2022-07,2239,1700,69,24,65.21739130434783
UC0RVF3KPjfS7WnH2xbpqghA,2022-07,6512,3690,186,32,82.79569892473118
UC0TXe_LYZ4scaW2XMyi5_kw,2022-07,58656,15793,7474,877,88.26598876103826
UC0WwEfE-jOM2rzjpdfhTzZA,2022-07,29144,13480,1367,79,94.22092172640819
UC0ZTVxCHkZanT5dnP2FZD4Q,2022-07,51864,34755,1233,309,74.93917274939173
UC0g1AE0DOjBYnLhkgoRWN1w,2022-07,155876,93708,5820,565,90.29209621993127
UC0lIq8G4LgDPlXsDmYSUExw,2022-07,6438,4683,349,105,69.91404011461319
UC0u_-3zgLkSYpQOxlBi-5Ng,2022-07,34558,29094,1346,522,61.2184249628529
UC16P6nSFhimmcjQKrdOx2IQ,2022-07,9067,299,1242,18,98.55072463768117
UC18VFVHU39UjKn3dr9sVEKA,2022-07,13401,4183,833,65,92.1968787515006
UC1CfXB_kRs3C-zaeTG3oGyg,2022-07,214022,115246,14717,1552,89.45437249439424
UC1DCedRgGHBdm81E1llLhOQ,2022-07,2083640,1506335,57265,14239,75.13489915306033
UC1EB8moGYdkoZQfWHjh7Ivw,2022-07,18065,0,2188,0,100.0
UC1JuhRTsFgZvi2ie2dTUxbg,2022-07,41583,32111,526,160,69.58174904942965
UC1QgXt46-GEvtNjEC1paHnw,2022-07,151464,13170,16967,249,98.53244533506218
UC1V0A85U1AGi-zQCC8oE55A,2022-07,29232,20628,571,77,86.51488616462348
UC1WBwX78MCwrb8lM34sTz_w,2022-07,6417,3084,604,30,95.03311258278146
UC1cExET9xoWSO9iSnRsW_1Q,2022-07,2599,1407,142,50,64.7887323943662
UC1opHUrw8rvnsadT-iGp7Cg,2022-07,80650,59366,6674,2822,57.71651183697932
UC1suqwovbL1kzsoaZgFZLKg,2022-07,86761,18882,8114,603,92.56840029578505
UC1ucgoC_sGww_Euu5iMqpQw,2022-07,11836,8313,782,189,75.83120204603581
UC1uv2Oq6kNxgATlCiez59hw,2022-07,401868,272638,22593,4015,82.22900898508388
UC1zFJrfEKvCixhsjNSb1toQ,2022-07,78635,49802,4339,634,85.38833832680342
UC22BVlBsZc6ta3Dqz75NU6Q,2022-07,19,3,17,2,88.23529411764706
UC23pFx4llMrwDvGJ7DqT87Q,2022-07,11130,7216,170,50,70.58823529411765
UC25e5qEqvVaG_VKrkTmJBmw,2022-07,17847,12734,637,195,69.38775510204081
UC2H5XpafT4is1p3e5WkwLpQ,2022-07,9276,3920,828,168,79.71014492753623
UC2JWNoJJ8MRZkgINm2IhH7Q,2022-07,31743,14312,1141,136,88.0806310254163
UC2L0MeiLsfJf4rH_xTVteDw,2022-07,16864,10000,1325,170,87.16981132075472
UC2OacIzd2UxGHRGhdHl1Rhw,2022-07,12274,4209,1350,80,94.07407407407408
UC2Rr7mILebYLTjd38DNNUTw,2022-07,2808,715,204,15,92.64705882352942
UC2S-27qpqjfenPrKPnOe3QQ,2022-07,392,0,47,0,100.0
UC2dJpxRY3LdQMasgyxPpQ3g,2022-07,73,10,37,2,94.5945945945946
UC2gPbOjo_NM2QeroArW8Yeg,2022-07,35414,28106,620,158,74.51612903225806
UC2hWFlqMew61Jy6A8zu5HzQ,2022-07,30046,22191,919,168,81.71926006528835
UC2hc-00y-MSR6eYA4eQ4tjQ,2022-07,98927,58664,2797,396,85.84197354308188
UC2hx0xVkMoHGWijwr_lA01w,2022-07,142504,0,17861,0,100.0
UC2kyQhzGOB-JPgcQX9OMgEw,2022-07,182654,120089,2154,430,80.03714020427113
UC2pgR5ymUSD9Phepm0ej8CQ,2022-07,1618,0,261,0,100.0
UC2rIXE0D3Vb8kS48DQrW-Jg,2022-07,35323,24753,1188,350,70.53872053872054
UC2yG-9ekUwTs8Q0yMSycMxA,2022-07,109562,95744,1841,559,69.63606735469854
UC2yM1hTd8WNSdeS-zrnvxhg,2022-07,5,5,3,3,0.0
UC3-jXrZXv-PQshpaTQpicPQ,2022-07,19348,11394,586,76,87.03071672354949
UC36tM-mb6ve_OA3jPynxp7g,2022-07,19092,16617,304,83,72.69736842105263
UC37QJeT8wHMoZlMasJ7CEbw,2022-07,922,408,73,14,80.82191780821918
UC3EhsuKdEkI99TWZwZgWutg,2022-07,74817,43474,1781,256,85.62605277933744
UC3K7pmiHsNSx1y0tdx2bbCw,2022-07,58032,21117,2678,204,92.38237490664675
UC3MBUvkVTI9p-p0be7y7TQA,2022-07,89034,68877,1172,465,60.32423208191127
UC3Ruo_5doyu514PesWGvCAg,2022-07,22659,0,1066,0,100.0
UC3VN9h8fokwB2XURWHNcdWw,2022-07,7584,6616,692,502,27.45664739884393
UC3Yu6xnvxBE4n6oZl-nvUrQ,2022-07,4327,0,81,0,100.0
UC3czs41x7HD5-nk_cZ-Eo3g,2022-07,9046,346,935,18,98.07486631016043
UC3iwL9Yz8LcKkJsnLPevOTQ,2022-07,31569,23561,592,181,69.42567567567568
UC3lNFeJiTq6L3UWoz4g1e-A,2022-07,283882,83618,4957,625,87.39156748033085
UC3n5uGu18FoCy23ggWWp8tA,2022-07,799657,464405,51865,5181,90.01060445387063
UC3nvv0yK889EA7m3IOjkycQ,2022-07,15645,11735,366,59,83.87978142076503
UC3ql_EU4JnaE3Rh3cqbHu6g,2022-07,556,0,184,0,100.0
UC3uUvmAEpMb6Pqilssmyksg,2022-07,297,110,61,12,80.32786885245902
UC3uoOH4N2F4T9FyAGDwM6Ow,2022-07,2753,1938,448,172,61.60714285714286
UC3vzVK_N_SUVKqbX69L_X4g,2022-07,81048,42449,2287,233,89.81198076082204
UC3xG1XWzAKt5dxSxktJvtxg,2022-07,74322,0,1833,0,100.0
UC3xQCiEPSkco54WhuiDcngw,2022-07,167766,158953,3227,2592,19.677719243879764
UC3ymRo2Xj8h1tyRGjQsyFaw,2022-07,13296,9151,223,80,64.12556053811659
UC47rNmkDcNgbOcM-2BwzJTQ,2022-07,511199,196413,21465,1625,92.42953645469369
UC48jH1ul-6HOrcSSfoR02fQ,2022-07,99571,47232,6052,390,93.55584930601454
UC4J0GZLM55qrFh2L-ZAb2LA,2022-07,43229,23486,1474,125,91.51967435549525
UC4Jyg9gFStHO8r5n4ya7XCQ,2022-07,75613,0,3375,0,100.0
UC4OeUf_KfYRrwksschtRYow,2022-07,8122,0,703,0,100.0
UC4PrHgUcAtOoj_LKmUL-uLQ,2022-07,25603,12643,1265,238,81.18577075098814
UC4SUl-nTftCcl3t7NKPd0_Q,2022-07,23272,19001,525,191,63.61904761904762
UC4WvIIAo89_AzGUh1AZ6Dkg,2022-07,318566,163292,16361,1809,88.94321862966811
UC4l9gz3q65lTBFfFtW5LLeA,2022-07,286150,0,16434,0,100.0
UC4lCGN8XFyThIK_E2dlwIow,2022-07,1067,0,39,0,100.0
UC4mTp4T_DkmnFuhAlqNBnHA,2022-07,756,0,204,0,100.0
UC4pEHXxZYVwpC0tpvdtrK_g,2022-07,5543,0,220,0,100.0
UC4pEixMozb6UnOtwg5Uew-Q,2022-07,43510,21131,1888,140,92.58474576271186
UC4sjhgnEf2AQJRuxfWj30-Q,2022-07,2124,0,96,0,100.0
UC4v9-z28fpcl42j7upyTo3A,2022-07,5780,0,97,0,100.0
UC4yNIKGvy-YUrwYupVdLDXA,2022-07,663198,396828,31874,5141,83.8708665369894
UC4zOnqo9ZasN1vIHscCvzMg,2022-07,21317,14517,376,95,74.7340425531915
UC53UDnhAAYwvNO7j_2Ju1cQ,2022-07,40240,21919,2233,387,82.66905508284819
UC54JqsuIbMw_d1Ieb4hjKoQ,2022-07,85909,38642,11618,1478,87.27836116371148
UC5BzXtjnKt1fjEDjEJwx5JA,2022-07,2966,2192,252,158,37.301587301587304
UC5CwaMl1eIgY8h02uZw7u8A,2022-07,451133,318719,24002,8560,64.33630530789101
UC5Ejf_RIWMVDAjA4B-GV5Zg,2022-07,87,0,12,0,100.0
UC5LyYg6cCA4yHEYvtUsir3g,2022-07,377882,207645,15578,2017,87.05225317755809
UC5RSxmHP5c4pU9Og1Pxx4wg,2022-07,251758,67312,12886,181,98.5953748253919
UC5TT9EvGte5Ewkm1KehOM0g,2022-07,8266,0,103,0,100.0
UC5WJgKelM1YO3AsXtR-t4SQ,2022-07,910,0,77,0,100.0
UC5XQhzMH08PgWa4Zp02Gcsw,2022-07,91459,75654,1196,279,76.67224080267559
UC5Xse6X7vB_nUL5HvEFVo_g,2022-07,114087,0,2430,0,100.0
UC5cbSyFTohO2_PJAqr-6NFA,2022-07,3296,1276,191,47,75.39267015706807
UC5dJFf4m-mEcoyJRfhBljoA,2022-07,287568,0,14200,0,100.0
UC5ek2GWKvUKFgnKSHuuCFrw,2022-07,9505,6741,497,77,84.50704225352112
UC5gs8EbpwbfQvrhizJx60TA,2022-07,2737,0,684,0,100.0
UC5k7bnDqybM_etGKfVMXWvQ,2022-07,16069,8210,656,81,87.65243902439023
UC5qSx7KzdRwbsO1QmJc4d-w,2022-07,28620,9179,2217,77,96.52683806946324
UC5qlAhrec6-0J-K3zmhNPPQ,2022-07,126221,0,2776,0,100.0
UC5yckZliCkuaEFbqzLBD7hQ,2022-07,88979,39692,3520,268,92.38636363636363
UC61iJVuFVS4YsnPkZe5EmXg,2022-07,24759,8806,1501,103,93.13790806129248
UC66DRsVkzrPAp6hZV7-HBGw,2022-07,30799,0,1172,0,100.0
UC6B5ARoyTKS5S3-mz2WzYig,2022-07,124608,85432,1772,346,80.47404063205418
UC6GKE9PDS2XvxRQO9nDikAQ,2022-07,119817,22348,949,42,95.57428872497366
UC6HjtF2rHZO8gAsX5FXF-Kg,2022-07,76803,62741,1594,363,77.2271016311167
UC6TfqY40Xt1Y0J-N18c85qQ,2022-07,11274,6317,1010,167,83.46534653465346
UC6TivW9dJu7XC4ooS9GTacg,2022-07,791,0,26,0,100.0
UC6eVhk2wg_MqHdLcB1kPvGw,2022-07,4741,839,711,62,91.27988748241913
UC6eWCld0KwmyHFbAqK3V-Rw,2022-07,1866995,1317632,35990,6922,80.76687968880243
UC6m64Oc1vvb_hpyOLRtxaYg,2022-07,15010,10253,434,113,73.963133640553
UC6oDys1BGgBsIC3WhG1BovQ,2022-07,8589,5870,602,192,68.10631229235881
UC6s0wLR0TZauzTVoGGw2r6g,2022-07,7402,5700,287,103,64.11149825783971
UC6t3-_N8A6ME1JShZHHqOMw,2022-07,43539,32663,1539,406,73.61923326835608
UC6tSB9TnO0f01OBeo9UEJZA,2022-07,369408,161775,15333,981,93.60203482684406
UC6wvdADTJ88OfIbJYIpAaDA,2022-07,616125,447050,15844,4041,74.49507700075738
UC7-N7MvN5muVIHqyQx9LFbA,2022-07,177717,56872,8116,387,95.23164120256283
UC727SQYUvx5pDDGQpTICNWg,2022-07,112289,40484,11802,567,95.19572953736655
UC7A7bGRVdIwo93nqnA3x-OQ,2022-07,59213,46505,1151,371,67.76715899218071
UC7CtvN04ublW4LGTPksG6mg,2022-07,83159,65299,2627,758,71.14579368100496
UC7Gb7Uawe20QyFibhLl1lzA,2022-07,1828881,927166,63640,6761,89.37617850408547
UC7Gow-kNHq21oejSIDg9PAg,2022-07,8392,0,537,0,100.0
UC7MMNHR-kf9EN1rXiesMTMw,2022-07,313057,0,29185,0,100.0
UC7WY5VP-P-rSb2ES5npk8yA,2022-07,128945,61091,4677,469,89.97220440453282
UC7XCjKxBEct0uAukpQXNFPw,2022-07,101209,91769,4326,2490,42.44105409153953
UC7YXqPO3eUnxbJ6rN0z2z1Q,2022-07,37463,0,4755,0,100.0
UC7b4GklPQO9ZnV7mqnJzN8g,2022-07,55433,40746,1173,404,65.55839727195226
UC7hffDQLKIEG-_zoAQkMIvg,2022-07,14686,4318,788,81,89.72081218274111
UC7wZb5INldbGweowOhBIs8Q,2022-07,7637,0,398,0,100.0
UC7yqc24BjJwi3PoqhXrx6og,2022-07,112755,90748,1415,302,78.65724381625442
UC7yrCBpBQCDCLT69s-vrqZw,2022-07,42172,29074,607,120,80.23064250411862
UC8C1LLhBhf_E2IBPLSDJXlQ,2022-07,69884,45978,3043,628,79.36247124548143
UC8CKGSvp9bRfmtWyfV5L9Jw,2022-07,304,100,80,22,72.5
UC8L07dTOhR4-uOXTbIDWEnQ,2022-07,32275,9681,941,109,88.41657810839533
UC8NZiqKx6fsDT3AVcMiVFyA,2022-07,220863,95393,13663,1386,89.85581497474932
UC8Snw5i4eOJXEQqURAK17hQ,2022-07,6879,2228,495,35,92.92929292929293
UC8THb_fnOptyVgpi3xuCd-A,2022-07,2686,0,691,0,100.0
UC8aUF9ipzQb2jTHlFoFZ1Vg,2022-07,4871,0,933,0,100.0
UC8hwewh9svh92E1gXvgVazg,2022-07,43123,0,3832,0,100.0
UC8jskpQfW9fn2NLK3PdaGdg,2022-07,36086,28852,633,218,65.5608214849921
UC8mnrvXyUWJZ4bB5XBLZpjw,2022-07,40745,31137,1036,194,81.27413127413128
UC8oLBzcFC-aXPd0q-WuGWSw,2022-07,17432,14447,561,197,64.88413547237076
UC8oPnditPSp5lZu45fnXWCA,2022-07,313143,246133,7521,2434,67.63728227629304
UC8rcEBzJSleTkf_-agPM20g,2022-07,619478,345253,25961,3525,86.4219406032125
UC8yXRB_jKDeapwQak2i30EA,2022-07,8903,4453,367,61,83.37874659400545
UC90vyzmRgWCE17-uWNsKW2Q,2022-07,9925,0,435,0,100.0
UC9127w5CLmWugWcpdGGuKOA,2022-07,4279,0,169,0,100.0
UC9EjSJ8pvxtvPdxLOElv73w,2022-07,134881,51906,5759,343,94.04410487931932
UC9I-_cZVGJy2oz4uCrTt46A,2022-07,2894,1863,262,94,64.12213740458014
UC9QnAjC7mT4ggHuedr1_kqQ,2022-07,46005,7459,4394,84,98.08830223031406
UC9V3Y3_uzU5e-usObb6IE1w,2022-07,216675,103235,15284,956,93.74509290761581
UC9VqnG2Yx--wWitfHvJRe9A,2022-07,236124,159890,5921,812,86.28610032089175
UC9XcNoPlGUe9urp1MGDM2wQ,2022-07,58100,45583,843,144,82.91814946619218
UC9mf_ZVpouoILRY9NUIaK-w,2022-07,52639,38812,1658,269,83.77563329312424
UC9oudjCTHL2BfwxfDwI18eg,2022-07,10,0,9,0,100.0
UC9ruVYPv7yJmV0Rh0NKA-Lw,2022-07,530697,420264,20473,4069,80.1250427392175
UC9waZzsHhV-IsUuN7PReyfQ,2022-07,3052,2599,118,27,77.11864406779661
UC9zLKU6WiRdcKtAh-6o_zmA,2022-07,103244,94293,1215,596,50.946502057613166
UCA3WE2WRSpoIvtnoVGq4VAw,2022-07,12277,7692,1032,143,86.14341085271317
UCAE1yQeCWiv1eSxAmzpzD4Q,2022-07,8,2,4,1,75.0
UCAHXqn4nAd2j3LRu1Qyi_JA,2022-07,824,634,79,39,50.63291139240506
UCAIFyekjtlga7IfOTb-25Eg,2022-07,793,0,133,0,100.0
UCALvlEyjxjF5jnheSl0oSxw,2022-07,819,224,138,9,93.47826086956522
UCANDOlYTJT7N5jlRC3zfzVA,2022-07,131851,67909,5769,619,89.27023747616572
UCAOhUv73jM5iCpOhuJOQzxA,2022-07,11072,0,523,0,100.0
UCAQDFeCTVdx90GtwohwjHzQ,2022-07,69119,0,2296,0,100.0
UCAWSyEs_Io8MtpY3m-zqILA,2022-07,139037,94239,10705,3783,64.66137319009808
UCAeWi9Yt5O85W_nqllbhZbA,2022-07,1319,1055,129,64,50.3875968992248
UCAlOl7AC1AZbetak93bZFuw,2022-07,1884,0,63,0,100.0
UCAnKiHbZhEayttn6p-sxfbg,2022-07,19693,0,1662,0,100.0
UCAoy6rzhSf4ydcYjJw3WoVg,2022-07,149262,67511,14202,897,93.6839881706802
UCAr7rLi_Wn09G-XfTA07d4g,2022-07,23345,16169,1194,299,74.95812395309883
UCAx0YWXJgyvXx5oDvrDaN_A,2022-07,16064,8821,709,101,85.75458392101551
UCB1s_IdO-r0nUkY2mXeti-A,2022-07,29696,20857,1638,438,73.26007326007326
UCB7sSUNwh_dXE7ZL3DsGDpw,2022-07,3913,1498,490,77,84.28571428571429
