channelId,period,superChats,uniqueSuperChatters,totalSC,averageSC
UCTvHWSfBZgtxE4sILOaurIQ,2022-06,1515,438,1184734,782
UCkPIfBOLoO0hVPG-tI2YeGg,2022-06,652,210,1093477,1677
UCPqYxut8IQxG4HAMrJx5ffQ,2022-06,14,8,9698,692
UCcQsDietWkYakBKbGpCaeLA,2022-06,737,189,1038201,1408
UChMPicpTxVNAMOmz7fQEVpA,2022-06,207,27,108686,525
UCo2N7C-Z91waaR6lF3LL_jw,2022-06,1982,1207,5116048,2581
UC_82HBGtvwN1hcGeOGHzUBQ,2022-06,117,53,86392,738
UCzkIhb88NMB68HJdZROcItA,2022-06,10,5,10124,1012
UC-o-1qjKkMLq-ZFxXIzOUBQ,2022-06,261,69,162961,624
UCCHH0nWYXFZmtDS_4tvMxHQ,2022-06,879,556,1333726,1517
UCRUFY2ZCyVOvC-1rJIVZlKg,2022-06,48,19,18179,378
UCQLyq7TDKHlmp2Ufd5Z2qMw,2022-06,42,16,26086,621
UCVtuciDzkjxCP_O7r-0QhXQ,2022-06,36,18,7900,219
UCAHXqn4nAd2j3LRu1Qyi_JA,2022-06,23,12,24380,1060
UCyLGcqYs7RsBb3L0SJfzGYA,2022-06,231,135,171227,741
UCRRKdB87Oj-FkqS4L9QQRiQ,2022-06,413,317,543855,1316
UCuvk5PilcvDECU7dDZhQiEw,2022-06,605,160,495762,819
UC-o-E6I3IC2q8sAoAuM6Umg,2022-06,73,45,113375,1553
UCurEA8YoqFwimJcAuSHU0MQ,2022-06,471,302,1138501,2417
UCDekUkwwfSoGf-V5NzGB7zQ,2022-06,187,51,211380,1130
UCEy9cYULQrC2cRlVqJPCcSw,2022-06,283,109,310793,1098
UCTfDzAgNb-o5x2Oce_mfcoQ,2022-06,157,42,212858,1355
UCWQGiZK_rAMpnl4awiUrqqg,2022-06,294,57,165975,564
UCB1s_IdO-r0nUkY2mXeti-A,2022-06,154,77,223193,1449
UCXe8hqIk_Yap31y7EOCMdzg,2022-06,590,168,804468,1363
UCHCbWdtJmZX9pEFtSye_juA,2022-06,71,35,130913,1843
UCTEZGNJDqv-isWSPRsEhnRA,2022-06,19,14,14484,762
UCPf-EnX70UM7jqjKwhDmS8g,2022-06,64,46,32731,511
UCPkKpOHxEDcwmUAnRpIu-Ng,2022-06,910,415,600311,659
UCD8HOxPs4Xvsm8H0ZxXGiBw,2022-06,528,123,353482,669
UCckQQRZVF9x2GjroBjNIX_Q,2022-06,81,52,124359,1535
UC3Yu6xnvxBE4n6oZl-nvUrQ,2022-06,46,13,29743,646
UC3ymRo2Xj8h1tyRGjQsyFaw,2022-06,160,33,124030,775
UC7-N7MvN5muVIHqyQx9LFbA,2022-06,206,120,226018,1097
UCUtKkGKef8BYMs3h-3zQm9A,2022-06,230,103,478113,2078
UCRWF6QSuklmwY3UJHyVTQ1w,2022-06,74,35,53953,729
UCstBOFri42BL70MswRQG3uw,2022-06,4,2,3200,800
UCKMYISTJAQ8xTplUPHiABlA,2022-06,467,311,916701,1962
UC3vzVK_N_SUVKqbX69L_X4g,2022-06,181,87,99992,552
UCa9Y57gfeY0Zro_noHRVrnw,2022-06,909,277,1504239,1654
UCSH4t_nhsNIoxPza4ooYqaA,2022-06,111,36,67843,611
UCuk7vapXKckSw6yCGGDspDg,2022-06,718,267,518051,721
UCLOnKw76ypBM5PeYr4OdkJQ,2022-06,80,30,172384,2154
UC--zuEfONeFXPvLqX0Kvbuw,2022-06,1526,202,1501279,983
UCf5X1k-R3Vk-2OYYKraJ7dQ,2022-06,45,15,22004,488
UCUKngXhjnKJ6KCyuC7ejI_w,2022-06,57,28,101026,1772
UCDpajB_XSyvpBmAJqkwTMzQ,2022-06,103,28,131578,1277
UCdn5BQ06XqgXoAxIhbqw5Rg,2022-06,1913,941,2128815,1112
UCl-3q6t6zdZwgIsFZELb7Zg,2022-06,1689,196,690593,408
UC1zFJrfEKvCixhsjNSb1toQ,2022-06,445,208,676500,1520
UCT1kajmUhayQ4QaLlDbK23g,2022-06,869,245,632391,727
UCDOI0xKWV-Hb9PPY76mrJpg,2022-06,23,13,14273,620
UCpnvhOIJ6BN-vPkYU9ls-Eg,2022-06,352,100,234887,667
UCe22Bcwd_GCpTjLxn83zl7A,2022-06,790,204,356997,451
UCv5ndlKn_HNPySHP7mL1TTA,2022-06,566,233,1693152,2991
UC5ek2GWKvUKFgnKSHuuCFrw,2022-06,64,26,139395,2178
UCfiK42sBHraMBK6eNWtsy7A,2022-06,211,72,131771,624
UCnTwPSKk1bOaQ8D95m2SwaQ,2022-06,9,8,10551,1172
UCuy-kZJ7HWwUU-eKv0zUZFQ,2022-06,88,38,35528,403
UCXW4MqCQn-jCaxlX-nn-BYg,2022-06,702,254,659159,938
UC0u_-3zgLkSYpQOxlBi-5Ng,2022-06,263,72,126056,479
UCmaDYcJHNFrZ5Owuz-KM-Jw,2022-06,51,19,118496,2323
UCz1RAeb7dVaUcd-4rEgyxPw,2022-06,87,43,108197,1243
UCfipDDn7wY-C-SoUChgxCQQ,2022-06,237,110,410174,1730
UCtjQoCilYbnxUXquXcVU3uA,2022-06,2,2,400,200
UCfol9ZU2HpEajyBDj-EbiOQ,2022-06,42,19,12250,291
UCUKD-uaobj9jiqB-VXt71mA,2022-06,2320,552,1140069,491
UCW5O-tjdwofBwfispeMSPfw,2022-06,355,91,307645,866
UCUkYFx-HMPcTa7YMWTtD3vw,2022-06,27,13,19921,737
UCbBLqA4HRowpj2JuLrkig5w,2022-06,370,111,347842,940
UCfPwtmjVXsByl4z8TT32Lbg,2022-06,26,12,20378,783
UCtj391Z3PBxq2MKq0b1-dxw,2022-06,108,36,76928,712
UCwL7dgTxKo8Y4RFIKWaf8gA,2022-06,431,104,225784,523
UCgttI8QfdWhvd3SRtCYcJzw,2022-06,764,105,453458,593
UCxp-_zVZcJBwZzjLt-LwAaQ,2022-06,58,31,57501,991
UCNVEsYbiZjH5QLmGeSgTSzg,2022-06,518,313,1291858,2493
UCV5ZZlLjk5MKGg3L0n0vbzw,2022-06,351,148,247137,704
UCRm6lqtdxs_Qo6HeL-SRQ-w,2022-06,447,255,671501,1502
UCBxw5bdrbKO7E60E4s3KgQg,2022-06,330,112,344013,1042
UC8oPnditPSp5lZu45fnXWCA,2022-06,158,95,290406,1838
UCahgMxSIQ2zIRrPKhM6Mjvg,2022-06,958,271,1062552,1109
UCh03lxwbX8zXkeGyOMZJ9Ow,2022-06,212,68,468317,2209
UCA3WE2WRSpoIvtnoVGq4VAw,2022-06,45,30,22158,492
UCjLEmnpCNeisMxy134KPwWw,2022-06,1233,583,537163,435
UCHccxX2p_9DB_HPnXSb2omw,2022-06,24,16,19821,825
UCzHjYL0ZSVs4tP-JutQLFrA,2022-06,78,56,141361,1812
UCerkculBD7YLc_vOGrF7tKg,2022-06,113,56,91256,807
UC6tSB9TnO0f01OBeo9UEJZA,2022-06,1074,231,422820,393
UC0WwEfE-jOM2rzjpdfhTzZA,2022-06,28,16,21670,773
UCuPrcSmgo6twlAQzwYPlSkQ,2022-06,84,64,94123,1120
UCtnO2N4kPTXmyvedjGWdx3Q,2022-06,123,89,191971,1560
UCwePpiw1ocZRSNSkpKvVISw,2022-06,50,23,52964,1059
UCgTzsBI0DIRopMylJEDqnog,2022-06,75,60,114995,1533
UCMmy_EmxnYQ8aar8fNZrumw,2022-06,21,15,12298,585
UChSvpZYRPh0FvG4SJGSga3g,2022-06,125,60,133279,1066
UC1suqwovbL1kzsoaZgFZLKg,2022-06,298,138,289495,971
UCAWSyEs_Io8MtpY3m-zqILA,2022-06,1449,528,2020804,1394
UCSFCh5NL4qXrAy9u-u2lX3g,2022-06,1365,893,2129051,1559
UCjv4bfP_67WLuPheS-Z8Ekg,2022-06,659,265,494755,750
UCClwIqTUn5LDpFucHyaAhHg,2022-06,40,36,38551,963
UCGhqxhovNfaPBpxfCruy9EA,2022-06,1776,701,2040987,1149
UCFKOVgVbGmX65RxO3EtH3iw,2022-06,4840,960,4278277,883
UCerH0KOGyPaC5WueExiicZQ,2022-06,107,53,65878,615
UCpJtk0myFr5WnyfsmnInP-w,2022-06,74,54,49954,675
UCsg-YqdqQ-KFF0LNk23BY4A,2022-06,204,116,350468,1717
UCE0yFdA-ZiCKVCqhHdVCV0Q,2022-06,31,15,26970,870
UC6B5ARoyTKS5S3-mz2WzYig,2022-06,168,90,249521,1485
UCzZVy9bmPS-2nyxtDv8Wx2Q,2022-06,213,72,256327,1203
UClMEozXfSVOS3xcF2ZQJqfw,2022-06,39,17,32936,844
UCmyc8eVR3G9A7hjaHsLR6NQ,2022-06,497,82,120097,241
UCsvSrfDReAqYM32_VW8t09w,2022-06,97,41,47832,493
UCdpUojq0KWZCN9bxXnZwz5w,2022-06,289,128,329678,1140
UC8hwewh9svh92E1gXvgVazg,2022-06,118,56,77429,656
UC7CtvN04ublW4LGTPksG6mg,2022-06,306,127,327058,1068
UCCebCRguPlkvWemz2dKxWIA,2022-06,183,76,313191,1711
UCMp55EbT_ZlqiMS3lCj01BQ,2022-06,124,71,157408,1269
UC6TfqY40Xt1Y0J-N18c85qQ,2022-06,119,93,179778,1510
UCZ8HRnRgOhsjsnEPU37m4Cg,2022-06,20,10,26364,1318
UChgTyjG-pdNvxxhdsXfHQ5Q,2022-06,360,168,370486,1029
UCZYyhgoV314CM14zBD6vd4A,2022-06,104,84,222325,2137
UCNomdKfjGPeJCo3bXaHHPGw,2022-06,117,27,84322,720
UCQYzqKdEiWfyYU1IAnN2S-Q,2022-06,519,69,235238,453
UCswvd6_YWmd6riRk-8oT-sA,2022-06,64,34,70289,1098
UCJePO0Zl-zZTqjpHO82RNNA,2022-06,149,74,100212,672
UCL34fAoFim9oHLbVzMKFavQ,2022-06,297,94,292826,985
UCP4nMSTdwU1KqYWu3UH5DHQ,2022-06,2329,693,1806552,775
UCng1cLWRDtsCy-CeGzfa1jw,2022-06,64,37,51824,809
UCJvlpuVIAyx34oYXi-uciNQ,2022-06,1081,155,1110090,1026
UCGyywYAJd2O5Y7yUyr7qBRQ,2022-06,196,67,177901,907
UC3K7pmiHsNSx1y0tdx2bbCw,2022-06,465,121,357438,768
UCaksHmr89krw-g9EaktdjBw,2022-06,50,11,37647,752
UCdfMHxjcCc2HSd9qFvfJgjg,2022-06,216,92,127293,589
UCykMWf8B8I7c_jA8FTy2tGw,2022-06,187,55,149832,801
UCIG9rDtgR45VCZmYnd-4DUw,2022-06,470,158,359172,764
UCV1xUwfM2v2oBtT3JNvic3w,2022-06,2867,653,1507861,525
UCHyYlV44ZYCXtbzs60Zce1g,2022-06,338,65,355361,1051
UCZIFph1bYyGxmFkkNNLAKdA,2022-06,34,15,54851,1613
UCaum0e1MVZF69boluxgA0Bg,2022-06,261,63,174575,668
UCO_aKKYxn4tvrqPjcTzZ6EQ,2022-06,1139,463,1786462,1568
UCSFaf99eT5T4wNN1O2Z3NZg,2022-06,60,26,57197,953
UCkJ64W0J7R0zCSAsZfRIhVQ,2022-06,227,56,108739,479
UCHX7YpFG8rVwhsHCx34xt7w,2022-06,588,189,741012,1260
UC23pFx4llMrwDvGJ7DqT87Q,2022-06,84,31,84320,1003
UCMMnAFarbXqv6SEImoANlAQ,2022-06,52,24,38449,739
UCpeRj9-GaLGNUoKdI5I7vZA,2022-06,325,72,170085,523
UCN3mosAMYBdogyQovOhPrxA,2022-06,1323,291,577214,436
UCMAc88lqzqGV0uxgw9JDj0w,2022-06,99,53,139709,1411
UCLyTXfCZtl7dyhta9Jg3pZg,2022-06,797,137,356966,447
UCX88Pe54pxbJDSGIyGrzNdg,2022-06,252,99,397787,1578
UCIm8pnnTNhCgGAtNxrQQv-g,2022-06,52,31,15174,291
UCu-J8uIXuLZh16gG-cT1naw,2022-06,1090,313,1136773,1042
UCw1KNjVqfrJSfcFd6zlcSzA,2022-06,54,22,45637,845
UCKnts8S_hayjQIOXtQKCVIg,2022-06,28,13,89536,3197
UCdureux7B_V-xhM7tYImASQ,2022-06,29,23,22014,759
UC9OgjjQe70k5NwLoyHaJ2Xg,2022-06,81,45,45294,559
UCIdEIHpS0TdkqRkHL5OkLtA,2022-06,509,212,384601,755
UCwUNuXd6rN08SQFzlIH4Ozg,2022-06,2103,462,1403393,667
UCkkdEmzZHMp9xqs_F7v1EQQ,2022-06,97,36,53253,549
UC18VFVHU39UjKn3dr9sVEKA,2022-06,129,41,129784,1006
UCzkwiov0OShlyRPdzwf0Xrg,2022-06,1549,370,433786,280
UCQ1zGxHrfEmmW4CPpBx9-qw,2022-06,2847,914,4128969,1450
UCJ46YTYBQVXsfsp8-HryoUA,2022-06,1071,333,754871,704
UCeK9HFcRZoTrvqcUCtccMoQ,2022-06,210,99,303993,1447
UCr9p1ZjLKgfaoqNorY7PiWQ,2022-06,333,147,443969,1333
UCckdfYDGrjojJM28n5SHYrA,2022-06,7349,1675,9477789,1289
UCF_U2GCKHvDz52jWdizppIA,2022-06,153,97,284877,1861
UCyKsg-57XC9pyHbP7v3kCPQ,2022-06,431,190,309986,719
UC_WOBIopwUih0rytRnr_1Ag,2022-06,338,100,311516,921
UCIBj1-d71vKjRftiauF50pg,2022-06,57,35,38422,674
UCrR7JxkbeLY82e8gsj_I0pQ,2022-06,10,10,7012,701
UCqjTqdVlvIipZXIKeCkHKUA,2022-06,724,261,564351,779
UCCA4jJY5PrTfIFJIcbI_NhQ,2022-06,237,45,192432,811
UCLfAsY3iMUAF2vvDxvIjymQ,2022-06,155,46,122407,789
UCx9yRTjbPuS1ZA1Hxdsxj4A,2022-06,326,124,409384,1255
UC6GKE9PDS2XvxRQO9nDikAQ,2022-06,31,19,20626,665
UCOp2E63vw8m2ChLdvZ_fYYw,2022-06,30,19,25938,864
UC-6rZgmxZSIbq786j3RD5ow,2022-06,583,229,584433,1002
UC7Gb7Uawe20QyFibhLl1lzA,2022-06,3286,1037,4762813,1449
UCoM_XmK45j504hfUWvN06Qg,2022-06,480,276,1353098,2818
UCjXBuHmWkieBApgBhDuJMMQ,2022-06,262,136,273657,1044
UCwXfrtn26oj7JW9fwB_z1bw,2022-06,325,109,114848,353
UCPcsJUA8PhOy3c4y1Q1eu3g,2022-06,96,34,82108,855
UCc5bWVuWyL74ngKNjm49hdw,2022-06,131,44,125666,959
UCl1oLKcAq93p-pwKfDGhiYQ,2022-06,139,61,95998,690
UC9EjSJ8pvxtvPdxLOElv73w,2022-06,100,47,79972,799
UCeLzT-7b2PBcunJplmWtoDg,2022-06,713,248,729592,1023
UCjtEttSHpJacfd7a6fc4VXQ,2022-06,29,21,77585,2675
UCswRX8mNNdn1fjRctZqzjgA,2022-06,794,156,502193,632
UCQY514VtpAastF9qI1mVr9w,2022-06,7,5,2650,378
UCJQMHCFjVZOVRYafR6gY04Q,2022-06,45,38,59667,1325
UC5tBC3clSg-cs6nXV3oIjVg,2022-06,80,33,39763,497
UCmalrXbCEmevDLz7hny5J2A,2022-06,521,119,328551,630
UCfQVs_KuXeNAlGa3fb8rlnQ,2022-06,138,44,87879,636
UCTIE7LM5X15NVugV7Krp9Hw,2022-06,999,564,3013550,3016
UCt7_srJeiw55kTcK7M9ID6g,2022-06,1304,327,765759,587
UCtKH7ZHAJ7TcTjyiLJRHhvg,2022-06,89,30,46582,523
UCO-n4ZDDXKPKK29c5eaytpA,2022-06,95,53,126868,1335
UCZdHIwgiWwtXGOUtcEToiTw,2022-06,238,59,90224,379
UC1uv2Oq6kNxgATlCiez59hw,2022-06,1137,327,1437587,1264
UClzpoRto1BJXaRGe9OkkGLQ,2022-06,38,25,43091,1133
UCLMC54YctropOupFX8jyz9A,2022-06,17,12,20630,1213
UCL4UZHX-26xAtVT4Jys5A1Q,2022-06,258,61,516948,2003
UCnUhgh7rNaLnvmya--q0pCw,2022-06,38,15,35945,945
UC7WY5VP-P-rSb2ES5npk8yA,2022-06,538,183,513260,954
UCSlcMof1GIPvH6H_VcknCbQ,2022-06,26,21,18573,714
UCo5pboqAxtr5gOFSDBGD09w,2022-06,51,22,19362,379
UC_xpCnfLvFtbKIVSm-cJX0w,2022-06,205,48,216417,1055
UCp-UfRz1EEPlX6xwfPKd2lQ,2022-06,11,6,17700,1609
UCVFpIqGoTmFaoMmyFPRYrKA,2022-06,76,48,39745,522
UC2kyQhzGOB-JPgcQX9OMgEw,2022-06,153,75,269421,1760
UCHXgFLFyqR-XqtxfTH3qiYA,2022-06,29,27,35110,1210
UC7yrCBpBQCDCLT69s-vrqZw,2022-06,72,42,93455,1297
UCYbzeYnRZuw7fZKrgu2bgtw,2022-06,189,66,343439,1817
UCfki3lMEF6SGBFiFfo9kvUA,2022-06,36,32,31874,885
UC7hffDQLKIEG-_zoAQkMIvg,2022-06,40,21,34434,860
UCp6993wxpyDPHUpavwDFqgg,2022-06,305,148,357596,1172
UC_4tXjqecqox5Uc05ncxpxg,2022-06,138,96,204141,1479
UCwXOUuxUxCJ1yD0JfogUvMg,2022-06,59,47,115554,1958
UCv6rts7X60zoL__5JPwdPGA,2022-06,102,51,91210,894
UCz6Gi81kE6p5cdW1rT0ixqw,2022-06,82,53,119003,1451
UCPeF0V8dzSUYHwgLjvC86PQ,2022-06,24,12,49579,2065
UCC0i9nECi4Gz7TU63xZwodg,2022-06,833,158,456457,547
UCAr7rLi_Wn09G-XfTA07d4g,2022-06,326,113,438647,1345
UC7A7bGRVdIwo93nqnA3x-OQ,2022-06,412,86,425737,1033
UCGw7lrT-rVZCWHfdG9Frcgg,2022-06,137,121,360396,2630
UCW5YPK9Cwrlu3wVOX8NWDEg,2022-06,129,29,115709,896
UC_kJ27jGTWYniW-Xy3Ms5Cw,2022-06,263,51,410801,1561
UCj_KuUzpOXAliYEesJwdrbw,2022-06,463,240,309590,668
UCBiqkFJljoxAj10SoP2w2Cg,2022-06,48,30,38354,799
UCoFEbNyIRUS26-hf2AucwFw,2022-06,81,35,47203,582
UCGYAYLDE7TZiiC8U6teciDQ,2022-06,358,155,335851,938
UCIwHOJn_3QjBTwQ_gNj7WRA,2022-06,27,17,12050,446
UCgM1sly6rnxqWe8GLbceEag,2022-06,56,25,61522,1098
UCYOjhswZ0y5KYoLdMNR5QvQ,2022-06,114,30,80538,706
UCtxY8FW7NsYLggrczfoI-1w,2022-06,2,2,387,193
UCzrw4K7D9Ti3FP8WMTVPImg,2022-06,18,12,8338,463
UC_T1YqknD5yrpVlupc-ZXzg,2022-06,13,11,6657,512
UCs86f6tbWatcKVt7emv9hfQ,2022-06,288,159,361626,1255
UCBJUELeXIYqKHiucDYM03xg,2022-06,4,4,957,239
UCFvEuP2EDkvrgJpHI6-pyNw,2022-06,500,125,414603,829
UC0RVF3KPjfS7WnH2xbpqghA,2022-06,32,13,11270,352
UCaCtb_IV8QQDeDkVmvb4cAw,2022-06,26,16,20289,780
UC3MBUvkVTI9p-p0be7y7TQA,2022-06,816,339,1054460,1292
UCYTz3uIgwVY3ZU-IQJS8r3A,2022-06,280,187,494568,1766
UCpLvJ42sm-edPGF8pKJonOQ,2022-06,138,18,98813,716
UC2yG-9ekUwTs8Q0yMSycMxA,2022-06,769,140,195477,254
UC-VCv4n4N_ogpQoc7fEoqEg,2022-06,60,23,80003,1333
UCVbRXkQP-LumaBzfw-wsrrg,2022-06,27,15,35563,1317
UC727SQYUvx5pDDGQpTICNWg,2022-06,314,187,295596,941
UCyY6YeINiwQoA-FnmdQCkug,2022-06,1181,173,1051075,889
UCZszUCQMhWNVMxp6CSoyWoA,2022-06,218,57,187105,858
UC3-jXrZXv-PQshpaTQpicPQ,2022-06,147,50,106514,724
UCoJ0Ct-jdas4cLPpSp06gZg,2022-06,6,5,1399,233
UCabMjG8p6G5xLkPJgEoTnDg,2022-06,223,94,140375,629
UCbXXdwEVbVbXhosYKn0am6A,2022-06,29,20,124731,4301
UC5yckZliCkuaEFbqzLBD7hQ,2022-06,41,25,20999,512
UCwvycbDmTqmtVTkl9eUp0cA,2022-06,58,27,45200,779
UCvPlw6DtODOTwt76eaJg4Dw,2022-06,75,39,45243,603
UC7XCjKxBEct0uAukpQXNFPw,2022-06,231,151,290776,1258
UCuaDidGk4HNLOnQE9wzMMeQ,2022-06,53,35,25337,478
UCTUYzaLYcTnKCsw1lHX2YzQ,2022-06,34,21,25577,752
UC2gPbOjo_NM2QeroArW8Yeg,2022-06,55,28,105285,1914
UC1WBwX78MCwrb8lM34sTz_w,2022-06,8,7,4600,575
UCJCzy0Fyrm0UhIrGQ7tHpjg,2022-06,88,36,64550,733
UCtfVp4B9rBl1zF3wKI-oK_A,2022-06,17,11,11771,692
UCk5r533QVMgJUdWwqegH2TA,2022-06,32,22,7964,248
UCkL9OLKjIQbKk2CztbpOCFg,2022-06,18,10,8724,484
UCkngxfPbmGyGl_RIq4FA3MQ,2022-06,344,152,185200,538
UCRXBTd80F5IIWWY4HatJ5Ug,2022-06,2,2,11000,5500
UC_HrzgYmapddmGSfn2UMHTA,2022-06,66,44,64942,983
UC_vMYWcDjmfdpH6r4TTn1MQ,2022-06,4089,1919,9962441,2436
UC_4UpVnvdG53p3b9VKqTFPQ,2022-06,11,5,9310,846
UClxrt4pRmaqQnSlDii3EJBQ,2022-06,286,94,337981,1181
UCWRgyZ7sllnMwli-9IeouTQ,2022-06,175,88,176028,1005
UChXm-xAYPfygrbyLo2yCASQ,2022-06,147,42,144393,982
UCpNu3ngL8XHyQ0-T5I8dB2g,2022-06,392,85,510055,1301
UCVp6lhGaIDZRCXTc_pD-HTQ,2022-06,278,66,131255,472
UClqZm49qdCGaV96s2ZN9--Q,2022-06,207,93,212802,1028
UCWq6L3iY4hGK4LmylvQtj-g,2022-06,297,59,253432,853
UCBURM8S4LH7cRZ0Clea9RDA,2022-06,400,230,306276,765
UCYadZR9mRignx4RKvPow44g,2022-06,34,16,16691,490
UCbT_hixd5zKuuuOk6vt3zCA,2022-06,6,3,735,122
UCXSbl3XQYtx1u4Gvvca7NUA,2022-06,2,2,566,283
UCM6iy_rSgSMbFjx10Z6VVGA,2022-06,172,68,90774,527
UCHz3PeU1RRcY9vJDSqsigIA,2022-06,157,80,50820,323
UCMxKcUjeTEcgHmC9Zzn3R4w,2022-06,298,65,332240,1114
UCnYhIk9aGEx_bIgheVjs53w,2022-06,193,57,185364,960
UCg63a3lk6PNeWhVvMRM_mrQ,2022-06,189,41,193308,1022
UCgA2jKRkqpY_8eysPUs8sjw,2022-06,335,173,260751,778
UCBJFsaCvgBa1a9BnEaxu97Q,2022-06,52,16,32704,628
UCCWf-ulPCiuMr5MtULCyKbw,2022-06,49,22,48946,998
UCDb47NT3QzoCiorDtK9C_qg,2022-06,87,35,34515,396
UCsA8nM8e5--IdeRaxZwTWHg,2022-06,30,19,33130,1104
UCAeWi9Yt5O85W_nqllbhZbA,2022-06,5,5,4656,931
UC6oDys1BGgBsIC3WhG1BovQ,2022-06,38,21,24025,632
UCMzVa7B8UEdrvUGsPmSgyjA,2022-06,18,17,15999,888
UCXRlIK3Cw_TJIQC5kSJJQMg,2022-06,985,451,699288,709
UCfZofhrZ4pxCESrcs5m5NJg,2022-06,207,72,57621,278
UCiLt4FLjMXszLOh5ISi1oqw,2022-06,209,64,468021,2239
UCxn-IeA9DCFxUthBk6rYdQQ,2022-06,11,8,24667,2242
UCG_CzdeNlcDnBCK8AbgiuVw,2022-06,118,87,243365,2062
UCLRXibICU9WCCa3qG8fiFaA,2022-06,182,54,252675,1388
UCWCc8tO-uUl_7SJXIKJACMw,2022-06,361,206,959819,2658
UC7fk0CB07ly8oSl0aqKkqFg,2022-06,897,561,1908812,2127
UCFv2z4iM5vHrS8bZPq4fHQQ,2022-06,93,54,134078,1441
UCBC7vYFNQoGPupe5NxPG4Bw,2022-06,570,124,375368,658
UCJA_J8CpKRT78Sr1bylS1vA,2022-06,6,4,13956,2326
UCQgi2mK2f9l0Dky2-YhVTYQ,2022-06,57,28,56465,990
UC2OacIzd2UxGHRGhdHl1Rhw,2022-06,66,46,74655,1131
UCvEX2UICvFAa_T6pqizC20g,2022-06,21,7,14410,686
UCFahBR2wixu0xOex84bXFvg,2022-06,792,263,876918,1107
UCXTpFs_3PqI41qX2d9tL2Rw,2022-06,2387,703,2782555,1165
UC01gb86Qdlkh23Nqk3A1OLQ,2022-06,27,17,26250,972
UCevD0wKzJFpfIkvHOiQsfLQ,2022-06,153,51,135819,887
UCYm8zALd2uHqyy6C1tb4_zA,2022-06,111,76,303003,2729
UCykgAuIjn70_CXLNjZ8zppQ,2022-06,257,99,72151,280
UCiAONpBlBxxtKD4YE6K-ckw,2022-06,57,26,24724,433
UCyCbd63S29BuFOkJC2-aR4g,2022-06,23,13,29713,1291
UCxqB40OYroYH2s1xxf_3Plw,2022-06,225,44,265503,1180
UCjFu-9GHnabzSFRAYm1B9Dw,2022-06,29,3,8151,281
UCfiy-dr0s1O6LJRV6KHomLw,2022-06,41,40,32140,783
UCpHIwGHq_3OfX42cyfyJp-A,2022-06,393,103,577997,1470
UCftJR3Qm0LyEuEQue1QYytA,2022-06,107,81,76003,710
UCHPfTzszxxBC2whb9vWaHPg,2022-06,40,27,35788,894
UC90vyzmRgWCE17-uWNsKW2Q,2022-06,7,4,3094,442
UC-tS2U8BB8qTo2tVhoZ30Aw,2022-06,53,28,62326,1175
UCT1AQFit-Eaj_YQMsfV0RhQ,2022-06,33,21,27500,833
UCTMgd9qnUD9qKBX5oTtD6ug,2022-06,231,108,182351,789
UCJ4VZaUiVC2vpN7TXG85M5g,2022-06,250,157,202208,808
UC6eVhk2wg_MqHdLcB1kPvGw,2022-06,6,6,1887,314
UC3Ruo_5doyu514PesWGvCAg,2022-06,512,257,1447530,2827
UChUJbHiTVeGrSkTdBzVfNCQ,2022-06,250,204,395291,1581
UCuep1JCrMvSxOGgGhBfJuYw,2022-06,1223,321,715306,584
UCmovZ2th3Sqpd00F5RdeigQ,2022-06,1097,474,1329056,1211
UCJXIj8u4wVpN5kxieMTzW7A,2022-06,15,13,15778,1051
UCNA0XC_zxS63d4Q-JMIMyug,2022-06,28,16,15830,565
UCupCAZz1l52vV8m-dvaoBVQ,2022-06,330,126,592390,1795
UCyn3sHnu7Q2D4vF7jhd6fzQ,2022-06,41,15,31920,778
UCF7bh0hs92ASGjt3iIMq5fw,2022-06,234,43,221619,947
UCu1INzefw3R7M9-3QEHYmMQ,2022-06,276,92,292922,1061
UCmYO-WfY7Tasry4D1YB4LJw,2022-06,167,60,95342,570
UCKwATdrcjyzNv9c56PqJbWA,2022-06,42,19,37525,893
UCo7TRj3cS-f_1D9ZDmuTsjw,2022-06,413,142,342050,828
UCL_qhgtOy0dy1Agp8vkySQg,2022-06,1131,565,2194693,1940
UCLGaPXIpe67JWtwlrXZwTvw,2022-06,191,69,187760,983
UCrKS2bOUZDXA_R3qhCux7ow,2022-06,38,34,13658,359
UCQRfUPNla7dB-kdcWD92lJg,2022-06,168,70,187765,1117
UC0Owc36U9lOyi9Gx9Ic-4qg,2022-06,646,287,768535,1189
UCwrjITPwG4q71HzihV2C7Nw,2022-06,228,154,300875,1319
UC0QzO6nK1cEDZvJSt2769Zw,2022-06,4,3,3110,777
UCUZ5AlC3rTlM-rA2cj5RP6w,2022-06,328,143,268794,819
UCtM5G3bS7zM8bv6p-OwoNTw,2022-06,188,148,421169,2240
UCsUj0dszADCGbF3gNrQEuSQ,2022-06,529,361,1319347,2494
UCRcLAVTbmx2-iNcXSsupdNA,2022-06,327,151,440835,1348
UCwokZsOK_uEre70XayaFnzA,2022-06,37,25,22875,618
UCnBDyZSm1S2UFwgzCyIbCQg,2022-06,135,48,541417,4010
UCIJ6TGsTcBlYGUj-zbL60EQ,2022-06,78,22,41585,533
UC1V0A85U1AGi-zQCC8oE55A,2022-06,22,15,9070,412
UCmqrvfLMws-GLGHQcB5dasg,2022-06,11,5,8266,751
